open,month,volume,high,Ticker,close,date,low
1220.6,2023-10,1622290,1230.7,TECHM,1216.2,2023-10-03,1212.55
1210.0,2023-10,2340603,1215.5,TECHM,1205.0,2023-10-04,1186.05
1214.0,2023-10,2497613,1223.95,TECHM,1205.6,2023-10-05,1199.5
1207.0,2023-10,1446719,1223.0,TECHM,1216.9,2023-10-06,1205.0
1203.25,2023-10,1451064,1227.75,TECHM,1212.65,2023-10-09,1202.15
1215.2,2023-10,1503359,1231.45,TECHM,1227.75,2023-10-10,1213.0
1230.1,2023-10,1622663,1238.9,TECHM,1231.6,2023-10-11,1222.0
1232.0,2023-10,2452842,1232.0,TECHM,1198.75,2023-10-12,1189.3
1187.0,2023-10,3266079,1202.95,TECHM,1194.1,2023-10-13,1180.0
1195.3,2023-10,2638043,1198.25,TECHM,1184.6,2023-10-16,1180.8
1190.0,2023-10,1163897,1203.0,TECHM,1197.6,2023-10-17,1188.45
1200.0,2023-10,2337078,1202.0,TECHM,1187.1,2023-10-18,1178.05
1170.55,2023-10,3107691,1185.45,TECHM,1172.15,2023-10-19,1167.8
1170.0,2023-10,2962470,1176.0,TECHM,1170.7,2023-10-20,1148.4
1164.1,2023-10,1203959,1170.95,TECHM,1155.95,2023-10-23,1151.55
1162.0,2023-10,1555285,1165.9,TECHM,1142.15,2023-10-25,1136.5
1100.05,2023-10,7099401,1120.0,TECHM,1115.45,2023-10-26,1098.15
1119.95,2023-10,1382498,1125.95,TECHM,1120.55,2023-10-27,1114.05
1120.55,2023-10,2255915,1138.9,TECHM,1126.9,2023-10-30,1115.5
1126.9,2023-10,1194765,1137.15,TECHM,1133.15,2023-10-31,1115.55
1130.95,2023-11,1288497,1138.0,TECHM,1125.1,2023-11-01,1119.95
1125.0,2023-11,2493118,1130.0,TECHM,1115.5,2023-11-02,1113.8
1124.0,2023-11,1108121,1136.0,TECHM,1133.1,2023-11-03,1116.0
1137.5,2023-11,572330,1144.8,TECHM,1142.15,2023-11-06,1134.35
