open,month,volume,high,Ticker,close,date,low
5138.95,2023-10,268482,5154.95,APOLLOHOSP,5118.95,2023-10-03,5066.0
5085.0,2023-10,442482,5096.85,APOLLOHOSP,5047.4,2023-10-04,4982.3
5054.95,2023-10,363289,5079.85,APOLLOHOSP,5047.05,2023-10-05,5026.65
5050.0,2023-10,407753,5084.0,APOLLOHOSP,5060.25,2023-10-06,5028.8
5000.0,2023-10,176296,5066.0,APOLLOHOSP,5047.3,2023-10-09,4987.05
5068.95,2023-10,202645,5084.55,APOLLOHOSP,5066.7,2023-10-10,5033.0
5072.95,2023-10,336099,5140.0,APOLLOHOSP,5092.85,2023-10-11,5065.0
5092.8,2023-10,1029595,5113.95,APOLLOHOSP,4993.85,2023-10-12,4871.7
4988.95,2023-10,410013,5029.1,APOLLOHOSP,5017.3,2023-10-13,4933.75
5030.0,2023-10,259806,5049.45,APOLLOHOSP,5021.7,2023-10-16,4986.4
5050.0,2023-10,217907,5068.0,APOLLOHOSP,5028.8,2023-10-17,5012.2
5021.0,2023-10,341459,5039.95,APOLLOHOSP,4977.25,2023-10-18,4938.45
4977.25,2023-10,231958,5019.95,APOLLOHOSP,4997.05,2023-10-19,4935.15
4990.1,2023-10,252447,4999.95,APOLLOHOSP,4977.55,2023-10-20,4940.5
4977.0,2023-10,363474,5010.55,APOLLOHOSP,4969.55,2023-10-23,4944.15
4960.0,2023-10,894230,4971.35,APOLLOHOSP,4859.9,2023-10-25,4831.5
4859.9,2023-10,836962,4859.9,APOLLOHOSP,4760.3,2023-10-26,4726.0
4779.95,2023-10,333727,4860.55,APOLLOHOSP,4830.2,2023-10-27,4776.8
4840.0,2023-10,234759,4868.4,APOLLOHOSP,4841.75,2023-10-30,4783.05
4832.0,2023-10,276660,4899.65,APOLLOHOSP,4819.9,2023-10-31,4805.2
4835.0,2023-11,281746,4856.0,APOLLOHOSP,4796.55,2023-11-01,4790.0
4837.8,2023-11,214035,4895.0,APOLLOHOSP,4887.0,2023-11-02,4810.2
4950.75,2023-11,1262458,5165.5,APOLLOHOSP,5153.2,2023-11-03,4937.05
5141.05,2023-11,399720,5228.0,APOLLOHOSP,5164.95,2023-11-06,5127.5
5150.0,2023-11,222204,5181.95,APOLLOHOSP,5136.85,2023-11-07,5121.05
5135.0,2023-11,400498,5153.65,APOLLOHOSP,5110.95,2023-11-08,5087.45
5147.5,2023-11,1032216,5313.0,APOLLOHOSP,5297.6,2023-11-09,5122.05
5300.0,2023-11,696409,5338.0,APOLLOHOSP,5278.5,2023-11-10,5218.65
5300.0,2023-11,18707,5300.0,APOLLOHOSP,5275.55,2023-11-12,5265.0
5250.0,2023-11,150128,5279.0,APOLLOHOSP,5220.65,2023-11-13,5200.2
5283.85,2023-11,356675,5295.0,APOLLOHOSP,5224.95,2023-11-15,5207.0
5224.0,2023-11,449045,5368.0,APOLLOHOSP,5338.75,2023-11-16,5201.75
5332.2,2023-11,735541,5493.35,APOLLOHOSP,5478.95,2023-11-17,5306.15
5475.0,2023-11,526567,5595.0,APOLLOHOSP,5473.95,2023-11-20,5455.05
5500.0,2023-11,382979,5520.3,APOLLOHOSP,5466.8,2023-11-21,5422.4
5467.0,2023-11,302473,5539.95,APOLLOHOSP,5532.0,2023-11-22,5439.15
5530.0,2023-11,234584,5550.0,APOLLOHOSP,5493.95,2023-11-23,5473.3
5493.0,2023-11,270183,5493.0,APOLLOHOSP,5401.3,2023-11-24,5395.0
5401.3,2023-11,362746,5424.85,APOLLOHOSP,5366.8,2023-11-28,5341.0
