open,month,volume,high,Ticker,close,date,low
1164.97,2023-10,8859056,1167.8,RELIANCE,1159.08,2023-10-03,1158.0
1154.5,2023-10,10286386,1159.5,RELIANCE,1157.08,2023-10-04,1147.55
1159.63,2023-10,10953682,1164.7,RELIANCE,1157.05,2023-10-05,1154.5
1158.53,2023-10,5431026,1162.4,RELIANCE,1159.0,2023-10-06,1156.03
1154.05,2023-10,7576878,1155.97,RELIANCE,1149.13,2023-10-09,1147.5
1153.28,2023-10,10236032,1158.95,RELIANCE,1154.2,2023-10-10,1151.88
1157.22,2023-10,9814118,1174.85,RELIANCE,1172.53,2023-10-11,1156.5
1171.93,2023-10,12554450,1179.68,RELIANCE,1174.7,2023-10-12,1169.08
1170.0,2023-10,10150316,1178.75,RELIANCE,1174.65,2023-10-13,1164.58
1172.5,2023-10,5929036,1177.28,RELIANCE,1172.03,2023-10-16,1168.0
1178.0,2023-10,7928180,1179.85,RELIANCE,1177.63,2023-10-17,1170.65
1177.63,2023-10,8918320,1183.5,RELIANCE,1162.0,2023-10-18,1160.5
1156.0,2023-10,12032556,1160.9,RELIANCE,1153.08,2023-10-19,1150.5
1150.0,2023-10,8913312,1157.35,RELIANCE,1149.55,2023-10-20,1148.15
1145.0,2023-10,7853962,1153.13,RELIANCE,1131.6,2023-10-23,1127.63
1125.03,2023-10,11620688,1140.6,RELIANCE,1128.97,2023-10-25,1121.5
1125.5,2023-10,15222534,1129.0,RELIANCE,1113.25,2023-10-26,1110.15
1120.0,2023-10,11771084,1136.75,RELIANCE,1132.9,2023-10-27,1117.97
1137.0,2023-10,16813304,1162.5,RELIANCE,1156.25,2023-10-30,1134.97
1164.0,2023-10,12808438,1164.0,RELIANCE,1143.95,2023-10-31,1141.45
1144.58,2023-11,10309190,1158.75,RELIANCE,1148.7,2023-11-01,1137.6
1156.97,2023-11,10562104,1162.15,RELIANCE,1160.1,2023-11-02,1153.97
1163.6,2023-11,8850156,1167.47,RELIANCE,1159.85,2023-11-03,1157.88
1166.15,2023-11,10647304,1170.0,RELIANCE,1169.5,2023-11-06,1162.8
1167.03,2023-11,6960204,1169.55,RELIANCE,1161.9,2023-11-07,1159.78
1166.0,2023-11,7884494,1170.5,RELIANCE,1167.95,2023-11-08,1160.88
1167.93,2023-11,14513610,1167.95,RELIANCE,1155.28,2023-11-09,1152.1
1152.78,2023-11,7734954,1158.18,RELIANCE,1157.45,2023-11-10,1149.03
1163.03,2023-11,1419844,1166.0,RELIANCE,1165.33,2023-11-12,1161.25
1161.45,2023-11,3854810,1162.3,RELIANCE,1157.3,2023-11-13,1155.85
1170.0,2023-11,12220648,1180.97,RELIANCE,1178.22,2023-11-15,1163.5
1175.55,2023-11,13134910,1187.08,RELIANCE,1180.35,2023-11-16,1173.47
1176.45,2023-11,7758634,1186.63,RELIANCE,1177.78,2023-11-17,1176.03
1174.28,2023-11,4490186,1179.2,RELIANCE,1174.68,2023-11-20,1168.2
1183.0,2023-11,8214450,1194.0,RELIANCE,1189.45,2023-11-21,1180.1
1187.5,2023-11,8534814,1197.22,RELIANCE,1194.1,2023-11-22,1186.1
1194.1,2023-11,8531542,1200.0,RELIANCE,1197.75,2023-11-23,1194.1
1195.8,2023-11,6749486,1201.3,RELIANCE,1196.95,2023-11-24,1195.53
1196.95,2023-11,13792174,1199.85,RELIANCE,1197.2,2023-11-28,1187.63
1204.0,2023-11,12531306,1205.97,RELIANCE,1200.35,2023-11-29,1199.03
1197.35,2023-11,28439984,1200.35,RELIANCE,1188.72,2023-11-30,1184.95
1189.0,2023-12,14342842,1198.2,RELIANCE,1197.15,2023-12-01,1188.8
1225.0,2023-12,15590990,1225.0,RELIANCE,1210.1,2023-12-04,1199.3
1219.5,2023-12,12693624,1220.43,RELIANCE,1218.88,2023-12-05,1210.83
1223.55,2023-12,16422442,1236.47,RELIANCE,1230.55,2023-12-06,1217.5
1230.0,2023-12,8142096,1230.47,RELIANCE,1228.53,2023-12-07,1221.0
1231.93,2023-12,10204894,1238.35,RELIANCE,1227.88,2023-12-08,1222.5
1228.0,2023-12,7066138,1233.8,RELIANCE,1229.68,2023-12-11,1226.2
1230.0,2023-12,9197124,1232.47,RELIANCE,1212.03,2023-12-12,1210.08
1211.0,2023-12,10031182,1219.18,RELIANCE,1216.97,2023-12-13,1203.15
1227.0,2023-12,16972354,1237.47,RELIANCE,1232.08,2023-12-14,1221.33
1239.0,2023-12,15932152,1250.0,RELIANCE,1247.8,2023-12-15,1235.03
1247.8,2023-12,14165188,1267.45,RELIANCE,1260.5,2023-12-18,1245.47
1277.5,2023-12,16820604,1286.95,RELIANCE,1279.05,2023-12-19,1262.6
1285.53,2023-12,17736722,1299.43,RELIANCE,1263.58,2023-12-20,1260.0
1263.5,2023-12,13765454,1286.75,RELIANCE,1281.28,2023-12-21,1259.13
1279.8,2023-12,16541784,1290.45,RELIANCE,1282.53,2023-12-22,1273.83
1284.0,2023-12,7465664,1295.97,RELIANCE,1289.03,2023-12-26,1281.35
1291.0,2023-12,9204156,1299.95,RELIANCE,1293.43,2023-12-27,1286.55
1294.9,2023-12,12302636,1306.0,RELIANCE,1302.78,2023-12-28,1293.43
1305.55,2023-12,10864584,1307.0,RELIANCE,1292.47,2023-12-29,1289.65
1290.28,2024-01,4030540,1303.43,RELIANCE,1295.13,2024-01-01,1286.58
1292.5,2024-01,7448800,1307.5,RELIANCE,1305.85,2024-01-02,1286.5
1305.0,2024-01,9037536,1317.0,RELIANCE,1291.65,2024-01-03,1288.6
1294.0,2024-01,9612778,1304.93,RELIANCE,1298.33,2024-01-04,1289.55
1301.45,2024-01,8086406,1309.93,RELIANCE,1303.85,2024-01-05,1299.0
1305.0,2024-01,7734652,1315.98,RELIANCE,1293.68,2024-01-08,1284.47
1300.0,2024-01,5403074,1303.4,RELIANCE,1290.25,2024-01-09,1288.6
1288.5,2024-01,11102740,1329.5,RELIANCE,1325.05,2024-01-10,1287.53
1329.5,2024-01,23725852,1362.5,RELIANCE,1359.9,2024-01-11,1328.5
1359.9,2024-01,15012164,1373.33,RELIANCE,1370.73,2024-01-12,1345.75
1375.0,2024-01,8610594,1396.45,RELIANCE,1394.13,2024-01-15,1366.0
1389.98,2024-01,9069024,1396.3,RELIANCE,1374.63,2024-01-16,1370.5
1359.5,2024-01,12197382,1386.28,RELIANCE,1361.58,2024-01-17,1355.03
1351.4,2024-01,10279438,1371.0,RELIANCE,1367.95,2024-01-18,1351.25
1376.0,2024-01,10422704,1376.0,RELIANCE,1367.45,2024-01-19,1359.0
1365.0,2024-01,7283394,1383.48,RELIANCE,1356.65,2024-01-20,1350.0
1371.75,2024-01,20055420,1371.75,RELIANCE,1328.58,2024-01-23,1322.55
1335.23,2024-01,21919128,1349.5,RELIANCE,1343.88,2024-01-24,1323.93
1342.95,2024-01,11808872,1364.15,RELIANCE,1353.08,2024-01-25,1335.2
1364.5,2024-01,23893438,1452.5,RELIANCE,1448.05,2024-01-29,1360.18
1459.95,2024-01,14093978,1459.98,RELIANCE,1407.63,2024-01-30,1404.43
1404.0,2024-01,15130226,1434.25,RELIANCE,1426.63,2024-01-31,1402.5
1435.0,2024-02,13349362,1443.35,RELIANCE,1426.65,2024-02-01,1418.05
1433.18,2024-02,19652588,1474.9,RELIANCE,1457.7,2024-02-02,1433.18
1460.75,2024-02,8814432,1470.5,RELIANCE,1439.03,2024-02-05,1431.53
1441.85,2024-02,9047984,1441.85,RELIANCE,1427.8,2024-02-06,1419.83
1435.93,2024-02,9296568,1449.5,RELIANCE,1442.15,2024-02-07,1429.25
1450.0,2024-02,14694634,1459.48,RELIANCE,1450.13,2024-02-08,1427.53
1454.0,2024-02,12556798,1471.98,RELIANCE,1460.75,2024-02-09,1450.95
1460.75,2024-02,6674430,1461.0,RELIANCE,1452.35,2024-02-12,1442.35
1455.5,2024-02,7715594,1479.0,RELIANCE,1465.1,2024-02-13,1454.0
1457.5,2024-02,7117888,1483.65,RELIANCE,1481.38,2024-02-14,1457.5
1483.35,2024-02,10006782,1484.73,RELIANCE,1470.6,2024-02-15,1466.53
1476.48,2024-02,9767498,1477.0,RELIANCE,1460.58,2024-02-16,1458.55
1462.05,2024-02,6729828,1479.5,RELIANCE,1474.0,2024-02-19,1453.53
1475.03,2024-02,7117496,1475.5,RELIANCE,1471.03,2024-02-20,1461.8
1474.0,2024-02,12720292,1488.53,RELIANCE,1467.7,2024-02-21,1457.55
1468.15,2024-02,18493728,1484.95,RELIANCE,1481.75,2024-02-22,1458.0
1489.5,2024-02,14438584,1497.55,RELIANCE,1493.63,2024-02-23,1483.35
1493.55,2024-02,7513106,1494.53,RELIANCE,1487.33,2024-02-26,1482.5
1483.03,2024-02,10826044,1499.95,RELIANCE,1485.65,2024-02-27,1478.05
1483.0,2024-02,8647950,1491.28,RELIANCE,1455.63,2024-02-28,1450.18
1465.0,2024-02,23628976,1478.98,RELIANCE,1460.8,2024-02-29,1454.53
1463.5,2024-03,12132926,1500.0,RELIANCE,1492.13,2024-03-01,1462.5
1492.0,2024-03,716300,1500.45,RELIANCE,1491.08,2024-03-02,1488.0
1490.48,2024-03,10024420,1512.45,RELIANCE,1507.4,2024-03-04,1487.23
1505.78,2024-03,7107668,1507.4,RELIANCE,1500.2,2024-03-05,1486.05
1493.45,2024-03,7805676,1509.0,RELIANCE,1503.0,2024-03-06,1478.5
1502.98,2024-03,8315726,1503.1,RELIANCE,1478.93,2024-03-07,1475.55
1489.0,2024-03,11277130,1489.0,RELIANCE,1466.6,2024-03-11,1463.5
1466.6,2024-03,9432678,1488.0,RELIANCE,1475.43,2024-03-12,1465.03
1479.78,2024-03,13522134,1483.1,RELIANCE,1432.18,2024-03-13,1427.78
1439.7,2024-03,18571102,1448.53,RELIANCE,1431.48,2024-03-14,1425.5
1425.95,2024-03,19223818,1433.23,RELIANCE,1418.23,2024-03-15,1412.9
1420.0,2024-03,9169392,1441.73,RELIANCE,1439.48,2024-03-18,1416.53
1428.75,2024-03,8275764,1437.6,RELIANCE,1425.25,2024-03-19,1417.25
1427.95,2024-03,8488806,1445.0,RELIANCE,1443.75,2024-03-20,1424.03
1452.53,2024-03,13006936,1457.9,RELIANCE,1450.98,2024-03-21,1444.68
1449.98,2024-03,19527608,1460.0,RELIANCE,1455.03,2024-03-22,1447.35
1445.0,2024-03,11415906,1452.4,RELIANCE,1441.58,2024-03-26,1439.0
1448.0,2024-03,16326644,1500.0,RELIANCE,1492.85,2024-03-27,1447.0
1492.88,2024-03,21854364,1505.95,RELIANCE,1485.85,2024-03-28,1478.65
1492.48,2024-04,5013880,1493.98,RELIANCE,1484.78,2024-04-01,1482.5
1484.0,2024-04,8910166,1494.0,RELIANCE,1486.95,2024-04-02,1475.0
1482.08,2024-04,7008292,1484.45,RELIANCE,1471.6,2024-04-03,1468.9
1479.75,2024-04,14490272,1479.75,RELIANCE,1462.93,2024-04-04,1450.0
1460.88,2024-04,7442298,1470.8,RELIANCE,1460.1,2024-04-05,1456.0
1462.98,2024-04,8357118,1490.98,RELIANCE,1485.98,2024-04-08,1461.0
1489.0,2024-04,7071414,1489.8,RELIANCE,1463.65,2024-04-09,1462.5
1466.35,2024-04,9138330,1487.0,RELIANCE,1479.58,2024-04-10,1466.35
1475.88,2024-04,15551012,1486.48,RELIANCE,1467.15,2024-04-12,1463.08
1461.0,2024-04,12902062,1482.13,RELIANCE,1464.83,2024-04-15,1446.33
1453.35,2024-04,9366184,1471.18,RELIANCE,1465.75,2024-04-16,1450.93
1463.5,2024-04,19005692,1486.0,RELIANCE,1464.33,2024-04-18,1459.35
1456.78,2024-04,15741778,1474.0,RELIANCE,1470.13,2024-04-19,1443.03
1472.45,2024-04,10350362,1482.83,RELIANCE,1479.85,2024-04-22,1467.8
1479.0,2024-04,14605554,1493.5,RELIANCE,1459.33,2024-04-23,1455.55
1463.5,2024-04,10462776,1468.55,RELIANCE,1450.18,2024-04-24,1449.5
1442.5,2024-04,15943926,1467.98,RELIANCE,1459.98,2024-04-25,1441.5
1463.95,2024-04,9413848,1465.0,RELIANCE,1452.55,2024-04-26,1450.0
1450.0,2024-04,7247974,1467.9,RELIANCE,1465.03,2024-04-29,1450.0
1468.0,2024-04,11474262,1483.08,RELIANCE,1467.0,2024-04-30,1462.88
1472.0,2024-05,14512646,1477.33,RELIANCE,1466.55,2024-05-02,1464.13
1471.0,2024-05,17226958,1474.95,RELIANCE,1434.0,2024-05-03,1416.15
1435.5,2024-05,7394208,1440.0,RELIANCE,1419.53,2024-05-06,1418.0
1415.98,2024-05,14517472,1420.75,RELIANCE,1401.48,2024-05-07,1392.0
1397.5,2024-05,9439002,1432.95,RELIANCE,1418.55,2024-05-08,1397.5
1413.0,2024-05,11009612,1423.75,RELIANCE,1394.13,2024-05-09,1390.0
1396.75,2024-05,10505096,1410.0,RELIANCE,1407.43,2024-05-10,1388.08
1399.9,2024-05,8456620,1406.98,RELIANCE,1402.7,2024-05-13,1384.0
1400.98,2024-05,7188300,1427.08,RELIANCE,1420.08,2024-05-14,1400.03
1420.5,2024-05,5046534,1429.98,RELIANCE,1416.28,2024-05-15,1413.03
1418.55,2024-05,14711774,1427.5,RELIANCE,1425.35,2024-05-16,1398.03
1423.05,2024-05,10916476,1437.2,RELIANCE,1435.7,2024-05-17,1413.25
1437.5,2024-05,426040,1439.5,RELIANCE,1434.83,2024-05-18,1432.7
1425.6,2024-05,11176128,1441.83,RELIANCE,1436.13,2024-05-21,1425.6
1436.28,2024-05,10281604,1468.78,RELIANCE,1460.65,2024-05-22,1436.28
1458.55,2024-05,14608260,1492.23,RELIANCE,1486.05,2024-05-23,1455.0
1483.63,2024-05,7094776,1488.5,RELIANCE,1480.25,2024-05-24,1476.1
1480.23,2024-05,6629010,1484.9,RELIANCE,1466.25,2024-05-27,1461.55
1468.0,2024-05,7820162,1478.5,RELIANCE,1456.2,2024-05-28,1452.75
1446.5,2024-05,7383556,1458.0,RELIANCE,1440.78,2024-05-29,1438.45
