open,month,volume,high,Ticker,close,date,low
8289.0,2023-10,454402,8377.0,ULTRACEMCO,8304.9,2023-10-03,8221.2
8292.55,2023-10,884369,8292.55,ULTRACEMCO,8120.85,2023-10-04,8045.05
8177.0,2023-10,310506,8208.8,ULTRACEMCO,8177.45,2023-10-05,8125.0
8198.0,2023-10,158491,8239.65,ULTRACEMCO,8195.45,2023-10-06,8151.25
8170.05,2023-10,152525,8199.85,ULTRACEMCO,8110.1,2023-10-09,8087.2
8147.8,2023-10,187020,8186.35,ULTRACEMCO,8158.3,2023-10-10,8105.0
8195.95,2023-10,439622,8390.0,ULTRACEMCO,8343.0,2023-10-11,8179.2
8364.95,2023-10,177704,8385.0,ULTRACEMCO,8351.75,2023-10-12,8302.0
8316.5,2023-10,285076,8417.0,ULTRACEMCO,8369.0,2023-10-13,8307.0
8369.05,2023-10,363990,8455.0,ULTRACEMCO,8292.2,2023-10-16,8274.0
8330.0,2023-10,205234,8332.0,ULTRACEMCO,8301.4,2023-10-17,8280.0
8324.9,2023-10,322136,8349.85,ULTRACEMCO,8278.3,2023-10-18,8248.0
8249.6,2023-10,837498,8538.0,ULTRACEMCO,8518.55,2023-10-19,8193.35
8536.0,2023-10,539291,8648.35,ULTRACEMCO,8461.05,2023-10-20,8410.9
8415.0,2023-10,217546,8523.6,ULTRACEMCO,8325.25,2023-10-23,8302.55
8355.0,2023-10,255678,8398.5,ULTRACEMCO,8256.35,2023-10-25,8186.25
8236.0,2023-10,637430,8236.0,ULTRACEMCO,8205.3,2023-10-26,8155.55
8211.0,2023-10,227682,8270.0,ULTRACEMCO,8210.15,2023-10-27,8180.0
8242.0,2023-10,244073,8416.3,ULTRACEMCO,8401.6,2023-10-30,8197.45
8404.7,2023-10,218908,8452.1,ULTRACEMCO,8422.25,2023-10-31,8351.1
8440.0,2023-11,209234,8445.0,ULTRACEMCO,8381.45,2023-11-01,8370.1
8385.5,2023-11,200590,8473.2,ULTRACEMCO,8459.0,2023-11-02,8374.95
8475.0,2023-11,243686,8530.0,ULTRACEMCO,8522.6,2023-11-03,8436.0
8539.0,2023-11,194715,8650.0,ULTRACEMCO,8640.95,2023-11-06,8521.2
8640.95,2023-11,206360,8695.0,ULTRACEMCO,8685.75,2023-11-07,8582.55
8689.0,2023-11,132370,8719.15,ULTRACEMCO,8698.85,2023-11-08,8652.85
8685.0,2023-11,128138,8719.0,ULTRACEMCO,8627.05,2023-11-09,8617.75
8591.05,2023-11,149939,8729.95,ULTRACEMCO,8710.85,2023-11-10,8588.6
8730.0,2023-11,13691,8745.0,ULTRACEMCO,8711.1,2023-11-12,8678.35
8711.1,2023-11,64412,8723.8,ULTRACEMCO,8677.4,2023-11-13,8660.0
8709.0,2023-11,192348,8815.75,ULTRACEMCO,8766.9,2023-11-15,8695.25
8789.6,2023-11,233428,8811.7,ULTRACEMCO,8775.05,2023-11-16,8700.0
8785.0,2023-11,151817,8869.6,ULTRACEMCO,8790.95,2023-11-17,8771.65
8800.0,2023-11,174311,8815.2,ULTRACEMCO,8661.5,2023-11-20,8651.1
8664.8,2023-11,183507,8737.9,ULTRACEMCO,8708.35,2023-11-21,8664.8
8734.0,2023-11,325320,8775.0,ULTRACEMCO,8759.9,2023-11-22,8612.25
8750.0,2023-11,344271,8767.0,ULTRACEMCO,8605.25,2023-11-23,8590.0
8638.0,2023-11,197278,8655.0,ULTRACEMCO,8556.2,2023-11-24,8545.05
8638.0,2023-11,343335,8735.5,ULTRACEMCO,8726.5,2023-11-28,8588.25
8759.9,2023-11,207727,8790.0,ULTRACEMCO,8732.75,2023-11-29,8692.0
8776.55,2023-11,1025481,9019.15,ULTRACEMCO,9003.65,2023-11-30,8763.45
9103.8,2023-12,353015,9163.4,ULTRACEMCO,9033.85,2023-12-01,8972.0
9150.0,2023-12,473570,9340.8,ULTRACEMCO,9317.75,2023-12-04,9086.15
9321.0,2023-12,448461,9400.0,ULTRACEMCO,9329.75,2023-12-05,9243.15
9329.75,2023-12,308912,9347.95,ULTRACEMCO,9213.0,2023-12-06,9129.55
9266.0,2023-12,346830,9381.0,ULTRACEMCO,9354.55,2023-12-07,9236.15
9378.3,2023-12,311761,9431.65,ULTRACEMCO,9413.55,2023-12-08,9341.15
9414.0,2023-12,588082,9730.0,ULTRACEMCO,9670.9,2023-12-11,9400.0
