date,Stock,cumulative_return
2023-09-10,BRITANNIA,1.0284720169194734
2023-09-11,BRITANNIA,1.0579446478520913
2023-10-10,BRITANNIA,1.0301662383735477
2023-10-11,BRITANNIA,1.0647329042821732
2023-11-10,BRITANNIA,1.0358515452664134
2023-11-12,BRITANNIA,1.1243604029745524
2023-12-10,BRITANNIA,1.0371705364655583
2023-12-11,BRITANNIA,1.0635162486071
2023-12-12,BRITANNIA,1.115013758442681
2024-01-01,BRITANNIA,1.2097878243467584
2024-01-02,BRITANNIA,1.1708548427444114
2024-01-03,BRITANNIA,1.120619471039047
2024-01-04,BRITANNIA,1.1132285720783208
2024-01-07,BRITANNIA,1.245423327951243
2024-01-08,BRITANNIA,1.303106451686262
2024-01-10,BRITANNIA,1.4659108998703752
2024-01-11,BRITANNIA,1.294669456257249
2024-02-01,BRITANNIA,1.20274941441339
2024-02-02,BRITANNIA,1.17091169581334
2024-02-03,BRITANNIA,1.1194482978191165
2024-02-04,BRITANNIA,1.1143087803879652
2024-02-05,BRITANNIA,1.0824028381052009
2024-02-07,BRITANNIA,1.2284015191140016
2024-02-08,BRITANNIA,1.3008778113842585
2024-02-09,BRITANNIA,1.3467696086234733
2024-03-01,BRITANNIA,1.1947786141495915
2024-03-04,BRITANNIA,1.0994473881700135
2024-03-05,BRITANNIA,1.0789802833556956
2024-03-06,BRITANNIA,1.1752211584381325
2024-03-07,BRITANNIA,1.2391922315966617
2024-03-09,BRITANNIA,1.3453823937416145
2024-03-10,BRITANNIA,1.4399176767561912
2024-04-01,BRITANNIA,1.219225433788916
2024-04-03,BRITANNIA,1.1004252609555862
2024-04-04,BRITANNIA,1.094671730380006
2024-04-06,BRITANNIA,1.210993109408046
2024-04-07,BRITANNIA,1.233995861096582
2024-04-09,BRITANNIA,1.3477702226366182
2024-04-10,BRITANNIA,1.411320583085075
2024-04-11,BRITANNIA,1.2792395333500102
2024-05-01,BRITANNIA,1.1989971118640983
2024-05-02,BRITANNIA,1.1653742068996884
2024-05-03,BRITANNIA,1.0974120483023673
2024-05-04,BRITANNIA,1.094546653628363
2024-05-06,BRITANNIA,1.2477315625497465
2024-05-07,BRITANNIA,1.2614104109339823
2024-05-08,BRITANNIA,1.2957724057944648
2024-05-09,BRITANNIA,1.3303618129306622
2024-05-11,BRITANNIA,1.2746685466081462
2024-06-02,BRITANNIA,1.138664635117004
2024-06-03,BRITANNIA,1.1099424646942444
2024-06-05,BRITANNIA,1.1510699747572375
2024-06-06,BRITANNIA,1.2372251154117302
2024-06-08,BRITANNIA,1.3313851681713782
2024-06-09,BRITANNIA,1.3288950037523029
2024-06-11,BRITANNIA,1.295090168967321
2024-07-02,BRITANNIA,1.1548563891478865
2024-07-03,BRITANNIA,1.1118527278102477
2024-07-05,BRITANNIA,1.1765970027062065
2024-07-06,BRITANNIA,1.2424783389807386
2024-07-08,BRITANNIA,1.3273599708912291
2024-07-10,BRITANNIA,1.3918313510563305
2024-07-11,BRITANNIA,1.2937256953130334
2024-08-01,BRITANNIA,1.177392945671208
2024-08-02,BRITANNIA,1.1087599208605283
2024-08-04,BRITANNIA,1.0976735724194395
2024-08-05,BRITANNIA,1.1890023423464402
2024-08-07,BRITANNIA,1.2663566279307763
2024-08-08,BRITANNIA,1.3064039296841248
2024-08-10,BRITANNIA,1.410956723443932
2024-08-11,BRITANNIA,1.3069724603734114
2024-09-01,BRITANNIA,1.164896641120688
2024-09-02,BRITANNIA,1.1305801287153483
2024-09-04,BRITANNIA,1.0903736383689997
2024-09-05,BRITANNIA,1.1530029791008125
2024-09-07,BRITANNIA,1.2891660791849553
2024-09-08,BRITANNIA,1.3054146862847666
2024-09-09,BRITANNIA,1.3507038409933378
2024-09-10,BRITANNIA,1.3865894981011084
2024-10-01,BRITANNIA,1.15676665226389
2024-10-04,BRITANNIA,1.0935574102290049
2024-10-05,BRITANNIA,1.1522525185909545
2024-10-06,BRITANNIA,1.2481295340322478
2024-10-07,BRITANNIA,1.308882723489415
2024-10-09,BRITANNIA,1.3576285447888483
2024-10-10,BRITANNIA,1.3649625906806455
2024-11-01,BRITANNIA,1.1681486366634075
2024-11-03,BRITANNIA,1.1228253701134794
2024-11-06,BRITANNIA,1.2548040843244723
2024-11-07,BRITANNIA,1.310190344074774
2024-11-09,BRITANNIA,1.366440770472791
2024-11-10,BRITANNIA,1.3595842903599946
2024-11-11,BRITANNIA,1.235906124212586
2024-12-01,BRITANNIA,1.171423373433699
2024-12-02,BRITANNIA,1.1302844927569198
2024-12-03,BRITANNIA,1.107304482295955
2024-12-04,BRITANNIA,1.080606281127056
2024-12-06,BRITANNIA,1.236963591294659
2024-12-07,BRITANNIA,1.3160462101744264
2024-12-08,BRITANNIA,1.2839128556159471
2024-12-09,BRITANNIA,1.3893184454096843
2024-12-11,BRITANNIA,1.1433265867691549
2023-01-11,CIPLA,0.0
2023-01-12,CIPLA,1.0037044745057233
2023-02-11,CIPLA,1.0060353798126953
2023-03-10,CIPLA,0.9846409989594174
2023-03-11,CIPLA,1.0042455775234131
2023-04-10,CIPLA,0.9715296566077004
2023-04-12,CIPLA,1.0126951092611862
2023-05-10,CIPLA,0.9665764828303848
2023-05-12,CIPLA,1.0193132154006244
2023-06-10,CIPLA,0.9681581685744016
2023-06-11,CIPLA,1.0023725286160248
2023-06-12,CIPLA,1.0032882414151922
2023-07-11,CIPLA,1.012653485952133
2023-07-12,CIPLA,1.0179396462018728
2023-08-11,CIPLA,1.0330905306971905
2023-08-12,CIPLA,1.0148595213319456
2023-09-10,CIPLA,0.9652445369406866
2023-09-11,CIPLA,1.0307180020811653
2023-10-10,CIPLA,0.9615400624349631
2023-10-11,CIPLA,1.0323413111342348
2023-11-10,CIPLA,0.9756087408949008
2023-11-12,CIPLA,1.0008740894901142
2023-12-10,CIPLA,0.9639125910509884
2023-12-11,CIPLA,1.0355463059313217
2023-12-12,CIPLA,0.9978355879292404
2024-01-01,CIPLA,1.041415192507804
2024-01-02,CIPLA,1.1551716961498435
2024-01-03,CIPLA,1.2244745057232047
2024-01-04,CIPLA,1.2475754422476584
2024-01-07,CIPLA,1.231300728407908
2024-01-08,CIPLA,1.2871592091571278
2024-01-10,CIPLA,1.385931321540062
2024-01-11,CIPLA,1.2982726326742973
2024-02-01,CIPLA,1.0668470343392296
2024-02-02,CIPLA,1.1593340270551509
2024-02-03,CIPLA,1.2339646201873045
2024-02-04,CIPLA,1.2398751300728403
2024-02-05,CIPLA,1.1821436004162325
2024-02-07,CIPLA,1.239250780437044
2024-02-08,CIPLA,1.272674297606659
2024-02-09,CIPLA,1.3707804370447445
2024-03-01,CIPLA,1.0823309053069714
2024-03-04,CIPLA,1.224973985431841
2024-03-05,CIPLA,1.186056191467221
2024-03-06,CIPLA,1.2090322580645152
2024-03-07,CIPLA,1.2351716961498431
2024-03-09,CIPLA,1.3762330905306963
2024-03-10,CIPLA,1.379021852237252
2024-04-01,CIPLA,1.0794172736732564
2024-04-03,CIPLA,1.224973985431841
2024-04-04,CIPLA,1.2150260145681573
2024-04-06,CIPLA,1.2175234131113415
2024-04-07,CIPLA,1.232674297606659
2024-04-09,CIPLA,1.3751508844953166
2024-04-10,CIPLA,1.3513423517169607
2024-04-11,CIPLA,1.3191259105098847
2024-05-01,CIPLA,1.071300728407908
2024-05-02,CIPLA,1.1936732570239328
2024-05-03,CIPLA,1.2265972944849108
2024-05-04,CIPLA,1.2065764828303844
2024-05-06,CIPLA,1.2461602497398538
2024-05-07,CIPLA,1.256940686784599
2024-05-08,CIPLA,1.261227887617065
2024-05-09,CIPLA,1.3550468262226842
2024-05-11,CIPLA,1.3329448491155045
2024-06-02,CIPLA,1.1866389177939642
2024-06-03,CIPLA,1.2364203954214354
2024-06-05,CIPLA,1.1849323621227883
2024-06-06,CIPLA,1.2295525494276789
2024-06-08,CIPLA,1.2752549427679494
2024-06-09,CIPLA,1.3411446409989587
2024-06-11,CIPLA,1.3269927159209152
2024-07-02,CIPLA,1.1977107180020807
2024-07-03,CIPLA,1.2346722164412067
2024-07-05,CIPLA,1.154797086368366
2024-07-06,CIPLA,1.2464099895941725
2024-07-08,CIPLA,1.2932778355879286
2024-07-10,CIPLA,1.3524661810613938
2024-07-11,CIPLA,1.3120915712799162
2024-08-01,CIPLA,1.058688865764828
2024-08-02,CIPLA,1.182268470343392
2024-08-04,CIPLA,1.2174401664932355
2024-08-05,CIPLA,1.1527575442247653
2024-08-07,CIPLA,1.237918834547346
2024-08-08,CIPLA,1.3069302809573358
2024-08-10,CIPLA,1.3658272632674295
2024-08-11,CIPLA,1.3257856399583765
2024-09-01,CIPLA,1.0733402705515087
2024-09-02,CIPLA,1.1985431841831424
2024-09-04,CIPLA,1.20732570239334
2024-09-05,CIPLA,1.1311550468262224
2024-09-07,CIPLA,1.258730489073881
2024-09-08,CIPLA,1.3109261186264305
2024-09-09,CIPLA,1.348720083246618
2024-09-10,CIPLA,1.3989594172736732
2024-10-01,CIPLA,1.1065140478668054
2024-10-04,CIPLA,1.184557752341311
2024-10-05,CIPLA,1.115130072840791
2024-10-06,CIPLA,1.2772112382934444
2024-10-07,CIPLA,1.259687825182102
2024-10-09,CIPLA,1.3585848074921956
2024-10-10,CIPLA,1.3476795005202915
2024-11-01,CIPLA,1.1035587929240376
2024-11-03,CIPLA,1.2521123829344432
2024-11-06,CIPLA,1.2738813735691987
2024-11-07,CIPLA,1.25369406867846
2024-11-09,CIPLA,1.3555463059313215
2024-11-10,CIPLA,1.32840790842872
2024-11-11,CIPLA,1.2926534859521333
2024-12-01,CIPLA,1.088865764828304
2024-12-02,CIPLA,1.1943808532778355
2024-12-03,CIPLA,1.2201873048907388
2024-12-04,CIPLA,1.1627887617065555
2024-12-06,CIPLA,1.2827887617065554
2024-12-07,CIPLA,1.258730489073881
2024-12-08,CIPLA,1.3204994797086365
2024-12-09,CIPLA,1.3796045785639954
2024-12-11,CIPLA,1.2696357960457854
2023-01-11,COALINDIA,0.0
2023-01-12,COALINDIA,1.1304418718408609
2023-02-11,COALINDIA,1.0071743029512474
2023-03-10,COALINDIA,0.9518995597586823
2023-03-11,COALINDIA,1.017446600358715
2023-04-10,COALINDIA,0.9390184249143974
2023-04-12,COALINDIA,1.1566932985488338
2023-05-10,COALINDIA,0.9435838904288276
2023-05-12,COALINDIA,1.159465188325452
2023-06-10,COALINDIA,0.938529267894994
2023-06-11,COALINDIA,1.032284363280613
2023-06-12,COALINDIA,1.148377629218979
2023-07-11,COALINDIA,1.024783955649763
2023-07-12,COALINDIA,1.1477254198597746
2023-08-11,COALINDIA,1.035056253057231
2023-08-12,COALINDIA,1.1446274254035542
2023-09-10,COALINDIA,0.938529267894994
2023-09-11,COALINDIA,1.0551116908527636
2023-10-10,COALINDIA,0.9889124408935266
2023-10-11,COALINDIA,1.05462253383336
2023-11-10,COALINDIA,0.9843469753790964
2023-11-12,COALINDIA,1.153269199413011
2023-12-10,COALINDIA,1.0017935757378114
2023-12-11,COALINDIA,1.0820153269199408
2023-12-12,COALINDIA,1.1332137616174789
2024-01-01,COALINDIA,1.245067666721017
2024-01-02,COALINDIA,1.326267731941953
2024-01-03,COALINDIA,1.455568237404206
2024-01-04,COALINDIA,1.4415457361813135
2024-01-07,COALINDIA,1.5483450187510184
2024-01-08,COALINDIA,1.76226968857003
2024-01-10,COALINDIA,1.6582422957769436
2024-01-11,COALINDIA,1.481004402413174
2024-02-01,COALINDIA,1.2804500244578505
2024-02-02,COALINDIA,1.3689874449698347
2024-02-03,COALINDIA,1.4625794880156524
2024-02-04,COALINDIA,1.4452959399967384
2024-02-05,COALINDIA,1.4801891407141683
2024-02-07,COALINDIA,1.5623675199739109
2024-02-08,COALINDIA,1.710419044513288
2024-02-09,COALINDIA,1.6985162237078095
2024-03-01,COALINDIA,1.254035545410076
2024-03-04,COALINDIA,1.4527963476275878
2024-03-05,COALINDIA,1.5476928093918143
2024-03-06,COALINDIA,1.6707973259416269
2024-03-07,COALINDIA,1.5814446437306369
2024-03-09,COALINDIA,1.6944399152127827
2024-03-10,COALINDIA,1.6381868579814114
2024-04-01,COALINDIA,1.2546877547692803
2024-04-03,COALINDIA,1.485080710908201
2024-04-04,COALINDIA,1.46372085439426
2024-04-06,COALINDIA,1.4410565791619103
2024-04-07,COALINDIA,1.596445458992336
2024-04-09,COALINDIA,1.6424262188162393
2024-04-10,COALINDIA,1.6213924669819004
2024-04-11,COALINDIA,1.4456220446763404
2024-05-01,COALINDIA,1.2530572313712691
2024-05-02,COALINDIA,1.4356758519484747
2024-05-03,COALINDIA,1.5022012065873138
2024-05-04,COALINDIA,1.4575248654818191
2024-05-06,COALINDIA,1.501875101907712
2024-05-07,COALINDIA,1.602804500244578
2024-05-08,COALINDIA,1.6526985162237071
2024-05-09,COALINDIA,1.6207402576226964
2024-05-11,COALINDIA,1.41822925158976
2024-06-02,COALINDIA,1.4630686450350558
2024-06-03,COALINDIA,1.5052992010435349
2024-06-05,COALINDIA,1.5020381542475132
2024-06-06,COALINDIA,1.542312082178379
2024-06-08,COALINDIA,1.6292189792923524
2024-06-09,COALINDIA,1.5931844121963146
2024-06-11,COALINDIA,1.4211641937061794
2024-07-02,COALINDIA,1.476112832219142
2024-07-03,COALINDIA,1.4955160606554705
2024-07-05,COALINDIA,1.4870373389858142
2024-07-06,COALINDIA,1.5625305723137124
2024-07-08,COALINDIA,1.7332463720854392
2024-07-10,COALINDIA,1.5667699331485403
2024-07-11,COALINDIA,1.41969672264797
2024-08-01,COALINDIA,1.2405022012065872
2024-08-02,COALINDIA,1.4974726887330831
2024-08-04,COALINDIA,1.458992336540029
2024-08-05,COALINDIA,1.514593184412196
2024-08-07,COALINDIA,1.608674384477417
2024-08-08,COALINDIA,1.706994945377466
2024-08-10,COALINDIA,1.6039458666231858
2024-08-11,COALINDIA,1.3828468938529266
2024-09-01,COALINDIA,1.2566443828468936
2024-09-02,COALINDIA,1.4876895483450183
2024-09-04,COALINDIA,1.4343714332300666
2024-09-05,COALINDIA,1.446274254035545
2024-09-07,COALINDIA,1.610304907875428
2024-09-08,COALINDIA,1.7277025925322025
2024-09-09,COALINDIA,1.5798141203326266
2024-09-10,COALINDIA,1.5879667373226805
2024-10-01,COALINDIA,1.2458829284200228
2024-10-04,COALINDIA,1.488178705364422
2024-10-05,COALINDIA,1.4655144301320722
2024-10-06,COALINDIA,1.5578020544594813
2024-10-07,COALINDIA,1.6003587151475622
2024-10-09,COALINDIA,1.6015000815261695
2024-10-10,COALINDIA,1.5917169411381051
2024-11-01,COALINDIA,1.2533833360508722
2024-11-03,COALINDIA,1.480189140714169
2024-11-06,COALINDIA,1.5533996412848523
2024-11-07,COALINDIA,1.6306864503505625
2024-11-09,COALINDIA,1.5781835969346156
2024-11-10,COALINDIA,1.6075330180988092
2024-11-11,COALINDIA,1.3746942768628725
2024-12-01,COALINDIA,1.242784933963802
2024-12-02,COALINDIA,1.4113810533181146
2024-12-03,COALINDIA,1.4651883254524698
2024-12-04,COALINDIA,1.4857329202674054
2024-12-06,COALINDIA,1.5936735692157178
2024-12-07,COALINDIA,1.6181314201858794
2024-12-08,COALINDIA,1.708625468775477
2024-12-09,COALINDIA,1.6163378444480676
2024-12-11,COALINDIA,1.3502364258927115
2023-01-11,DRREDDY,0.0
2023-01-12,DRREDDY,1.075367767397058
2023-02-11,DRREDDY,0.998513032011896
2023-03-10,DRREDDY,1.0215563598275492
2023-03-11,DRREDDY,0.9844008641247932
2023-04-10,DRREDDY,1.0133453038932376
2023-04-12,DRREDDY,1.0766022313871824
2023-05-10,DRREDDY,1.011372031909024
2023-05-12,DRREDDY,1.0804271993565828
2023-06-10,DRREDDY,1.014673287882614
2023-06-11,DRREDDY,0.9984382160124946
2023-06-12,DRREDDY,1.0718046554255631
2023-07-11,DRREDDY,1.0108296159133634
2023-07-12,DRREDDY,1.0820450953436396
2023-08-11,DRREDDY,1.0200319838397445
2023-08-12,DRREDDY,1.0780798473753617
2023-09-10,DRREDDY,1.0277567357779465
2023-09-11,DRREDDY,1.0208549598331609
2023-10-10,DRREDDY,1.0247079838023363
2023-10-11,DRREDDY,1.014673287882614
2023-11-10,DRREDDY,1.0413638956690892
2023-11-12,DRREDDY,1.023763431809893
2023-12-10,DRREDDY,1.0343685997250516
2023-12-11,DRREDDY,1.0193212318454306
2023-12-12,DRREDDY,1.036267055709864
2024-01-01,DRREDDY,1.0888814072889492
2024-01-02,DRREDDY,1.1209587670323309
2024-01-03,DRREDDY,1.158441582732468
2024-01-04,DRREDDY,1.169065454647477
2024-01-07,DRREDDY,1.1883960384928325
2024-01-08,DRREDDY,1.2883221576934236
2024-01-10,DRREDDY,1.2623516539011876
2024-01-11,DRREDDY,1.1779779105761776
2024-02-01,DRREDDY,1.1085486631316115
2024-02-02,DRREDDY,1.1296280709629765
2024-02-03,DRREDDY,1.16692384666461
2024-02-04,DRREDDY,1.1666713426666302
2024-02-05,DRREDDY,1.176013990591889
2024-02-07,DRREDDY,1.1914915504680683
2024-02-08,DRREDDY,1.302574605579404
2024-02-09,DRREDDY,1.2853669257170657
2024-03-01,DRREDDY,1.1095025671239802
2024-03-04,DRREDDY,1.1455077668359386
2024-03-05,DRREDDY,1.1876198224990422
2024-03-06,DRREDDY,1.0817084233463334
2024-03-07,DRREDDY,1.2019003263847985
2024-03-09,DRREDDY,1.281944093744448
2024-03-10,DRREDDY,1.2598359659213132
2024-04-01,DRREDDY,1.0927250792582002
2024-04-03,DRREDDY,1.184917094520664
2024-04-04,DRREDDY,1.148893190808855
2024-04-06,DRREDDY,1.07188882342489
2024-04-07,DRREDDY,1.2118976143048197
2024-04-09,DRREDDY,1.2694778778441775
2024-04-10,DRREDDY,1.2406830700745362
2024-04-11,DRREDDY,1.1861141505110873
2024-05-01,DRREDDY,1.0914999672680008
2024-05-02,DRREDDY,1.1399059188807532
2024-05-03,DRREDDY,1.1789692225682469
2024-05-04,DRREDDY,1.1557762627537904
2024-05-06,DRREDDY,1.0893490072852086
2024-05-07,DRREDDY,1.2195007902439945
2024-05-08,DRREDDY,1.2741258218069942
2024-05-09,DRREDDY,1.2523730699810165
2024-05-11,DRREDDY,1.1897614304819093
2024-06-02,DRREDDY,1.153400854772794
2024-06-03,DRREDDY,1.181092126551264
2024-06-05,DRREDDY,1.1771268785829858
2024-06-06,DRREDDY,1.1018432791852546
2024-06-08,DRREDDY,1.2732560858139523
2024-06-09,DRREDDY,1.2470237260238113
2024-06-11,DRREDDY,1.2177239102582096
2024-07-02,DRREDDY,1.1558604307531175
2024-07-03,DRREDDY,1.1828690065370489
2024-07-05,DRREDDY,1.170421494636629
2024-07-06,DRREDDY,1.1337055429303566
2024-07-08,DRREDDY,1.2955044936359652
2024-07-10,DRREDDY,1.2363156861094755
2024-07-11,DRREDDY,1.203929710368563
2024-08-01,DRREDDY,1.0776028953791776
2024-08-02,DRREDDY,1.152175742782595
2024-08-04,DRREDDY,1.1548878227608983
2024-08-05,DRREDDY,1.1327796949377635
2024-08-07,DRREDDY,1.222147406222822
2024-08-08,DRREDDY,1.2977396216180843
2024-08-10,DRREDDY,1.2449475820404206
2024-08-11,DRREDDY,1.2004694703962455
2024-09-01,DRREDDY,1.0754425833964605
2024-09-02,DRREDDY,1.1513901747888795
2024-09-04,DRREDDY,1.1536440067708489
2024-09-05,DRREDDY,1.0992995352056047
2024-09-07,DRREDDY,1.231256254149951
2024-09-08,DRREDDY,1.311805029505561
2024-09-09,DRREDDY,1.244919526040645
2024-09-10,DRREDDY,1.2465935340272527
2024-10-01,DRREDDY,1.0824378793404978
2024-10-04,DRREDDY,1.151773606785812
2024-10-05,DRREDDY,1.1074638311402902
2024-10-06,DRREDDY,1.1420942868632469
2024-10-07,DRREDDY,1.2330705421354369
2024-10-09,DRREDDY,1.2438908060488745
2024-10-10,DRREDDY,1.2313030141495769
2024-11-01,DRREDDY,1.064715839482274
2024-11-03,DRREDDY,1.1947086384423318
2024-11-06,DRREDDY,1.12958131096335
2024-11-07,DRREDDY,1.2334820301321443
2024-11-09,DRREDDY,1.236801990105585
2024-11-10,DRREDDY,1.2343143581254858
2024-11-11,DRREDDY,1.2044440703644483
2024-12-01,DRREDDY,1.0640424954876608
2024-12-02,DRREDDY,1.1846178305230584
2024-12-03,DRREDDY,1.178754126569968
2024-12-04,DRREDDY,1.1379232948966145
2024-12-06,DRREDDY,1.133471742932227
2024-12-07,DRREDDY,1.2568059179455535
2024-12-08,DRREDDY,1.2880603016955188
2024-12-09,DRREDDY,1.2501472939988227
2024-12-11,DRREDDY,1.181999270544007
2023-01-11,EICHERMOT,0.0
2023-01-12,EICHERMOT,1.1855282199710564
2023-02-11,EICHERMOT,1.0170767004341534
2023-03-10,EICHERMOT,1.0210678650316094
2023-03-11,EICHERMOT,1.0444055145098636
2023-04-10,EICHERMOT,1.0361489831670347
2023-04-12,EICHERMOT,1.2736232767156674
2023-05-10,EICHERMOT,1.0491583517404215
2023-05-12,EICHERMOT,1.260263538731053
2023-06-10,EICHERMOT,1.05123010130246
2023-06-11,EICHERMOT,1.0696778124761974
2023-06-12,EICHERMOT,1.232995658465991
2023-07-11,EICHERMOT,1.0690989412750398
2023-07-12,EICHERMOT,1.2464010968085917
2023-08-11,EICHERMOT,1.0816665397212275
2023-08-12,EICHERMOT,1.2354330108919185
2023-09-10,EICHERMOT,1.0497676898469035
2023-09-11,EICHERMOT,1.0791073196740038
2023-10-10,EICHERMOT,1.0537740878970214
2023-10-11,EICHERMOT,1.0787569502627767
2023-11-10,EICHERMOT,1.062259121029781
2023-11-12,EICHERMOT,1.226490974179297
2023-12-10,EICHERMOT,1.0645746058344117
2023-12-11,EICHERMOT,1.0905019422652138
2023-12-12,EICHERMOT,1.2039759311447933
2024-01-01,EICHERMOT,1.2303602711554569
2024-01-02,EICHERMOT,1.1983243202071745
2024-01-03,EICHERMOT,1.1710107395841265
2024-01-04,EICHERMOT,1.202422118973265
2024-01-07,EICHERMOT,1.4123086297509326
2024-01-08,EICHERMOT,1.5138395917434682
2024-01-10,EICHERMOT,1.5150125675984456
2024-01-11,EICHERMOT,1.5092086221342065
2024-02-01,EICHERMOT,1.1859242897402693
2024-02-02,EICHERMOT,1.16552669662579
2024-02-03,EICHERMOT,1.176129179678574
2024-02-04,EICHERMOT,1.1949729606215247
2024-02-05,EICHERMOT,1.4022088506359964
2024-02-07,EICHERMOT,1.409322873029172
2024-02-08,EICHERMOT,1.4400792139538423
2024-02-09,EICHERMOT,1.4965191560667226
2024-03-01,EICHERMOT,1.1844314113793892
2024-03-04,EICHERMOT,1.1986289892604158
2024-03-05,EICHERMOT,1.401249143118288
2024-03-06,EICHERMOT,1.4230634473303376
2024-03-07,EICHERMOT,1.4295985985223554
2024-03-09,EICHERMOT,1.4824586792596546
2024-03-10,EICHERMOT,1.457079747124686
2024-04-01,EICHERMOT,1.1763272145631811
2024-04-03,EICHERMOT,1.1429507197806386
2024-04-04,EICHERMOT,1.2230329804250135
2024-04-06,EICHERMOT,1.3696092619392188
2024-04-07,EICHERMOT,1.4287455251732808
2024-04-09,EICHERMOT,1.4726331022926349
2024-04-10,EICHERMOT,1.4340162997943486
2024-04-11,EICHERMOT,1.4721151649021254
2024-05-01,EICHERMOT,1.1812171528676976
2024-05-02,EICHERMOT,1.1851473836545052
2024-05-03,EICHERMOT,1.1552745829842337
2024-05-04,EICHERMOT,1.228197120877447
2024-05-06,EICHERMOT,1.395079594790159
2024-05-07,EICHERMOT,1.4433087059181964
2024-05-08,EICHERMOT,1.424556325691218
2024-05-09,EICHERMOT,1.4624419224617262
2024-05-11,EICHERMOT,1.4928174270698455
2024-06-02,EICHERMOT,1.2017975474141214
2024-06-03,EICHERMOT,1.1556706527534466
2024-06-05,EICHERMOT,1.4011729758549776
2024-06-06,EICHERMOT,1.4379617640338185
2024-06-08,EICHERMOT,1.417899306877904
2024-06-09,EICHERMOT,1.4479396755274585
2024-06-11,EICHERMOT,1.4981034351435754
2024-07-02,EICHERMOT,1.196633406961688
2024-07-03,EICHERMOT,1.1532485337801812
2024-07-05,EICHERMOT,1.408302231700815
2024-07-06,EICHERMOT,1.450834031533247
2024-07-08,EICHERMOT,1.4006093381064817
2024-07-10,EICHERMOT,1.4221799070759389
2024-07-11,EICHERMOT,1.4861756417091934
2024-08-01,EICHERMOT,1.183410770051032
2024-08-02,EICHERMOT,1.1599664864041432
2024-08-04,EICHERMOT,1.2813618706679866
2024-08-05,EICHERMOT,1.4015081118135422
2024-08-07,EICHERMOT,1.4485337801812777
2024-08-08,EICHERMOT,1.394439789778353
2024-08-10,EICHERMOT,1.429948967933582
2024-08-11,EICHERMOT,1.4579175870210983
2024-09-01,EICHERMOT,1.1792063371163073
2024-09-02,EICHERMOT,1.1702186000457002
2024-09-04,EICHERMOT,1.294432173052022
2024-09-05,EICHERMOT,1.391743468657171
2024-09-07,EICHERMOT,1.471155457384416
2024-09-08,EICHERMOT,1.471734328585574
2024-09-09,EICHERMOT,1.4463706299032677
2024-09-10,EICHERMOT,1.434656104806154
2024-10-01,EICHERMOT,1.1707060705308858
2024-10-04,EICHERMOT,1.3146774316398813
2024-10-05,EICHERMOT,1.4191027496382056
2024-10-06,EICHERMOT,1.457155914387996
2024-10-07,EICHERMOT,1.4773859395231923
2024-10-09,EICHERMOT,1.443278239012872
2024-10-10,EICHERMOT,1.431304745220504
2024-11-01,EICHERMOT,1.184797014243278
2024-11-03,EICHERMOT,1.152837230558306
2024-11-06,EICHERMOT,1.4498133902048898
2024-11-07,EICHERMOT,1.471140223931754
2024-11-09,EICHERMOT,1.4400639805011806
2024-11-10,EICHERMOT,1.440490517175718
2024-11-11,EICHERMOT,1.460415873257674
2024-12-01,EICHERMOT,1.179328204737604
2024-12-02,EICHERMOT,1.1796328737908448
2024-12-03,EICHERMOT,1.1610175946378247
2024-12-04,EICHERMOT,1.3107624343057356
2024-12-06,EICHERMOT,1.4778429431030544
2024-12-07,EICHERMOT,1.4809048670881255
2024-12-08,EICHERMOT,1.4650925432249222
2024-12-09,EICHERMOT,1.485261634549471
2024-12-11,EICHERMOT,1.4435829080661131
2023-01-11,GRASIM,0.0
2023-01-12,GRASIM,1.0789404400505065
2023-02-11,GRASIM,1.015624748139591
2023-03-10,GRASIM,1.0283104532144105
2023-03-11,GRASIM,1.0147973027429278
2023-04-10,GRASIM,1.014609246970959
2023-04-12,GRASIM,1.0986862961072454
2023-05-10,GRASIM,1.011562743465062
2023-05-12,GRASIM,1.109066974719931
2023-06-10,GRASIM,1.018596029336701
2023-06-11,GRASIM,1.0268382451709968
2023-06-12,GRASIM,1.101254600650136
2023-07-11,GRASIM,1.0283641834349737
2023-07-12,GRASIM,1.1141014963866431
2023-08-11,GRASIM,1.0349461354538865
2023-08-12,GRASIM,1.1078365526690492
2023-09-10,GRASIM,1.010944845928593
2023-09-11,GRASIM,1.035564032990356
2023-10-10,GRASIM,1.026945705612122
2023-10-11,GRASIM,1.0398463315691917
2023-11-10,GRASIM,1.059699648067056
2023-11-12,GRASIM,1.115331918437526
2023-12-10,GRASIM,1.0713107487306242
2023-12-11,GRASIM,1.0415012223625184
2023-12-12,GRASIM,1.1135641941810177
2024-01-01,GRASIM,1.1384788974558746
2024-01-02,GRASIM,1.1437014748945549
2024-01-03,GRASIM,1.2115627434650624
2024-01-04,GRASIM,1.2317921715068647
2024-01-07,GRASIM,1.4649007334175117
2024-01-08,GRASIM,1.4867152029659088
2024-01-10,GRASIM,1.5050640732880216
2024-01-11,GRASIM,1.4501249227628086
2024-02-01,GRASIM,1.1246433656610164
2024-02-02,GRASIM,1.149531203825592
2024-02-03,GRASIM,1.2066464282835885
2024-02-04,GRASIM,1.2391800768342158
2024-02-05,GRASIM,1.3095935308814444
2024-02-07,GRASIM,1.4737930849206138
2024-02-08,GRASIM,1.4543696101872503
